,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
05/01/2018 13:00:00,4.37034938245527,,0,1
05/01/2018 13:15:00,4.48637907134727,,0,1
05/01/2018 13:30:00,4.51562018638567,,0,1
05/01/2018 13:45:00,4.58913182989528,,0,1
05/01/2018 14:00:00,4.63351912602098,,0,1
05/01/2018 14:15:00,4.78299465853186,,0,1
05/01/2018 14:30:00,4.91188424308235,,0,1
05/01/2018 14:45:00,5.05019302319057,,0,1
05/01/2018 15:00:00,5.17472012259799,,0,1
05/01/2018 15:15:00,5.38025869372967,,0,1
05/01/2018 15:30:00,5.59787016248363,,0,1
05/01/2018 15:45:00,5.80314599840982,,0,1
05/01/2018 16:00:00,6.00363162452893,,0,1
05/01/2018 16:15:00,6.1818039688381,,0,1
05/01/2018 16:30:00,6.27615529076932,,0,1
05/01/2018 16:45:00,6.37988583240882,,0,1
05/01/2018 17:00:00,6.47570698789979,,0,1
05/01/2018 17:15:00,6.4669669339057,,0,1
05/01/2018 17:30:00,6.545836478179,,0,1
05/01/2018 17:45:00,6.53704996794832,,0,1
05/01/2018 18:00:00,6.59867747099264,,0,1
05/01/2018 18:15:00,6.545836478179,,0,1
05/01/2018 18:30:00,6.5722308471706,,0,1
05/01/2018 18:45:00,6.51949436738618,,0,1
05/01/2018 19:00:00,6.51949436738618,,0,1
05/01/2018 19:15:00,6.51072527730482,,0,1
05/01/2018 19:30:00,6.56342691791494,,0,1
05/01/2018 19:45:00,6.59867747099264,,0,1
05/01/2018 20:00:00,6.59867747099264,,0,1
05/01/2018 20:15:00,6.63402091557197,,0,1
05/01/2018 20:30:00,6.7138832592968,,0,1
05/01/2018 20:45:00,6.82109768662333,,0,1
05/01/2018 21:00:00,6.9110813418223,,0,1
05/01/2018 21:15:00,6.9110813418223,,0,1
05/01/2018 21:30:00,7.07451379754922,,0,1
05/01/2018 21:45:00,7.12024518860863,,0,1
05/01/2018 22:00:00,7.2490642563052,,0,1
05/01/2018 22:15:00,7.34177353317921,,0,1
05/01/2018 22:30:00,7.52893071101593,,0,1
05/01/2018 22:45:00,7.68983639481762,,0,1
05/01/2018 23:00:00,7.89091298995319,,0,1
05/01/2018 23:15:00,8.0945425842937,,0,1
05/01/2018 23:30:00,8.36010173364011,,0,1
05/01/2018 23:45:00,8.67020245010436,,0,1
05/02/2018 00:00:00,8.92433009627867,,0,1
05/02/2018 00:15:00,9.27573842410897,,0,1
05/02/2018 00:30:00,9.67638774734563,,0,1
05/02/2018 00:45:00,9.96612334198091,,0,1
05/02/2018 01:00:00,10.3589774795503,,0,1
05/02/2018 01:15:00,10.6027326911657,,0,1
05/02/2018 01:30:00,10.8267483153307,,0,1
05/02/2018 01:45:00,10.9622636312967,,0,1
05/02/2018 02:00:00,11.1556631446421,,0,1
05/02/2018 02:15:00,11.0644443251507,,0,1
05/02/2018 02:30:00,11.0530678820507,,0,1
05/02/2018 02:45:00,10.9622636312967,,0,1
05/02/2018 03:00:00,11.1556631446421,,0,1
05/02/2018 03:15:00,10.9849301436465,,0,1
05/02/2018 03:30:00,11.0416971968969,,0,1
05/02/2018 03:45:00,10.916999711846,,0,1
05/02/2018 04:00:00,11.0076196900628,,0,1
05/02/2018 04:15:00,11.018973100808,,0,1
05/02/2018 04:30:00,11.132823895313,,0,1
05/02/2018 04:45:00,11.1670914049952,,0,1
05/02/2018 05:00:00,11.2587247318917,,0,1
05/02/2018 05:15:00,11.3161826422663,,0,1
05/02/2018 05:30:00,11.212862015462,,0,1
05/02/2018 05:45:00,11.212862015462,,0,1
05/02/2018 06:00:00,11.0872144848101,,0,1
05/02/2018 06:15:00,11.018973100808,,0,1
05/02/2018 06:30:00,10.8944023062717,,0,1
05/02/2018 06:45:00,10.8831122423567,,0,1
05/02/2018 07:00:00,10.7705283846735,,0,1
05/02/2018 07:15:00,10.7032545600022,,0,1
05/02/2018 07:30:00,10.8718279378173,,0,1
05/02/2018 07:45:00,10.7480807340827,,0,1
05/02/2018 08:00:00,10.6585205605331,,0,1
05/02/2018 08:15:00,10.5915924022564,,0,1
05/02/2018 08:30:00,10.4805064326507,,0,1
05/02/2018 08:45:00,10.3039675957188,,0,1
05/02/2018 09:00:00,10.2053129717251,,0,1
05/02/2018 09:15:00,9.93372283187116,,0,1
05/02/2018 09:30:00,9.86907754502577,,0,1
05/02/2018 09:45:00,9.6231945663519,,0,1
05/02/2018 10:00:00,9.47502120842321,,0,1
05/02/2018 10:15:00,9.34891592126352,,0,1
05/02/2018 10:30:00,9.13023226377719,,0,1
05/02/2018 10:45:00,8.97558900708477,,0,1
05/02/2018 11:00:00,8.81206894974733,,0,1
