Date,Time,Temp °C,SpCond µS/cm
6/1/19,23:00:00,6.872,22.4
6/2/19,0:00:00,6.743,22.5
6/2/19,1:00:00,6.614,22.7
6/2/19,2:00:00,6.491,22.9
6/2/19,3:00:00,6.405,23
6/2/19,4:00:00,6.33,23.2
6/2/19,5:00:00,6.241,23.6
6/2/19,6:00:00,6.058,23.6
6/2/19,7:00:00,6.066,23.6
6/2/19,8:00:00,6.155,23.7
6/2/19,9:00:00,6.278,23.9
6/2/19,10:00:00,6.461,24.1
6/2/19,11:00:00,6.755,24.2
6/2/19,12:00:00,7.071,24.2
6/2/19,13:00:00,7.395,24.4
6/2/19,14:00:00,7.54,24.5
6/2/19,15:00:00,7.6,24.6
6/2/19,16:00:00,7.734,24.7
6/2/19,17:00:00,7.81,24.7
6/2/19,18:00:00,7.8,24.7
6/2/19,19:00:00,7.807,24.7
6/2/19,20:00:00,7.666,24.8
6/2/19,21:00:00,7.464,24.8
6/2/19,22:00:00,7.256,24.9
6/2/19,23:00:00,7.097,24.9
6/3/19,0:00:00,6.938,25
6/3/19,1:00:00,6.793,25.1
6/3/19,2:00:00,6.665,25.2
6/3/19,3:00:00,6.552,25.3
6/3/19,4:00:00,6.457,25.4
6/3/19,5:00:00,6.391,25.5
6/3/19,6:00:00,6.353,25.6
6/3/19,7:00:00,6.353,25.7
6/3/19,8:00:00,6.383,25.8
6/3/19,9:00:00,6.447,25.9
6/3/19,10:00:00,6.545,26
6/3/19,11:00:00,6.668,26
6/3/19,12:00:00,6.898,26
6/3/19,13:00:00,7.167,26.1
6/3/19,14:00:00,7.276,26.2
6/3/19,15:00:00,7.431,26.2
6/3/19,16:00:00,7.595,26.3
6/3/19,17:00:00,7.635,26.4
6/3/19,18:00:00,7.677,26.5
6/3/19,19:00:00,7.634,26.5
6/3/19,20:00:00,7.552,26.5
6/3/19,21:00:00,7.433,26.5
6/3/19,22:00:00,7.29,26.5
6/3/19,23:00:00,7.152,26.4
6/4/19,0:00:00,7.022,26.5
6/4/19,1:00:00,6.891,26.5
6/4/19,2:00:00,6.783,26.5
6/4/19,3:00:00,6.694,26.5
6/4/19,4:00:00,6.613,26.6
6/4/19,5:00:00,6.543,26.6
6/4/19,6:00:00,6.487,26.6
6/4/19,7:00:00,6.47,26.6
6/4/19,8:00:00,6.53,26.7
6/4/19,9:00:00,6.625,26.7
6/4/19,10:00:00,6.785,26.7
6/4/19,11:00:00,6.873,26.8
6/4/19,12:00:00,7.101,27.3
6/4/19,13:00:00,7.341,27.6
6/4/19,14:00:00,7.654,28.1
6/4/19,15:00:00,8.011,28
6/4/19,16:00:00,8.265,27.8
6/4/19,17:00:00,8.403,27.8
6/4/19,18:00:00,8.337,27.8
6/4/19,19:00:00,8.189,27.8
6/4/19,20:00:00,7.986,27.6
6/4/19,21:00:00,7.77,27.1
6/4/19,22:00:00,7.543,26.4
6/4/19,23:00:00,7.348,26.2
6/5/19,0:00:00,7.183,26.1
6/5/19,1:00:00,7.017,26
6/5/19,2:00:00,6.864,26
6/5/19,3:00:00,6.74,26
6/5/19,4:00:00,6.637,26.1
6/5/19,5:00:00,6.555,26.2
6/5/19,6:00:00,6.499,26.3
6/5/19,7:00:00,6.489,26.4
6/5/19,8:00:00,6.529,26.5
6/5/19,9:00:00,6.612,26.5
6/5/19,10:00:00,6.739,26.6
6/5/19,11:00:00,6.939,26.6
6/5/19,12:00:00,7.085,26.6
6/5/19,13:00:00,7.237,26.6
6/5/19,14:00:00,7.423,26.7
6/5/19,15:00:00,7.615,26.9
6/5/19,16:00:00,7.8,27.1
6/5/19,17:00:00,7.981,27.2
6/5/19,18:00:00,7.961,27.3
6/5/19,19:00:00,7.851,27.4
6/5/19,20:00:00,7.735,27.5
6/5/19,21:00:00,7.582,27.5
6/5/19,22:00:00,7.441,27.4
6/5/19,23:00:00,7.31,27.4
6/6/19,0:00:00,7.162,27.2
6/6/19,1:00:00,7.03,27.1
6/6/19,2:00:00,6.903,27
6/6/19,3:00:00,6.752,27
6/6/19,4:00:00,6.612,26.9
6/6/19,5:00:00,6.485,26.9
6/6/19,6:00:00,6.397,26.9
6/6/19,7:00:00,6.365,26.8
6/6/19,8:00:00,6.379,26.8
6/6/19,9:00:00,6.46,26.9
6/6/19,10:00:00,6.655,26.9
6/6/19,11:00:00,7.119,26.9
6/6/19,12:00:00,7.491,27
6/6/19,13:00:00,8.033,27
6/6/19,14:00:00,8.719,27.1
6/6/19,15:00:00,9.261,27.2
6/6/19,16:00:00,9.549,27.3
6/6/19,17:00:00,9.632,27.3
6/6/19,18:00:00,9.664,27.3
6/6/19,19:00:00,9.627,27.1
6/6/19,20:00:00,9.498,26.7
6/6/19,21:00:00,9.07,26.2
6/6/19,22:00:00,8.795,25.6
6/6/19,23:00:00,8.582,24.8
6/7/19,0:00:00,8.332,24
6/7/19,1:00:00,8.044,23.4
6/7/19,2:00:00,7.776,23.1
6/7/19,3:00:00,7.523,23.1
6/7/19,4:00:00,7.292,23.1
6/7/19,5:00:00,7.106,23.2
6/7/19,6:00:00,6.956,23.3
6/7/19,7:00:00,6.854,23.5
6/7/19,8:00:00,6.842,23.7
6/7/19,9:00:00,6.944,23.9
6/7/19,10:00:00,7.187,24.1
6/7/19,11:00:00,7.576,24.4
6/7/19,12:00:00,8.087,24.6
6/7/19,13:00:00,8.676,24.8
6/7/19,14:00:00,9.203,25
6/7/19,15:00:00,9.669,25.2
6/7/19,16:00:00,10.027,25.5
6/7/19,17:00:00,10.264,25.6
6/7/19,18:00:00,10.312,25.6
6/7/19,19:00:00,10.187,25.6
6/7/19,20:00:00,10.023,25.3
6/7/19,21:00:00,9.669,25.1
6/7/19,22:00:00,9.281,24.7
6/7/19,23:00:00,8.993,24.3
6/8/19,0:00:00,8.667,23.8
6/8/19,1:00:00,8.342,23.6
6/8/19,2:00:00,8.082,23.4
6/8/19,3:00:00,7.883,23.3
6/8/19,4:00:00,7.741,23.2
6/8/19,5:00:00,7.634,23.2
6/8/19,6:00:00,7.588,23.3
6/8/19,7:00:00,7.58,23.4
6/8/19,8:00:00,7.58,23.6
6/8/19,9:00:00,7.631,23.8
6/8/19,10:00:00,7.769,23.9
6/8/19,11:00:00,7.85,24.1
6/8/19,12:00:00,8.007,24.3
6/8/19,13:00:00,8.234,24.4
6/8/19,14:00:00,8.478,24.6
6/8/19,15:00:00,8.629,24.7
6/8/19,16:00:00,8.666,24.8
6/8/19,17:00:00,8.631,25
6/8/19,18:00:00,8.566,25.1
6/8/19,19:00:00,8.512,25.1
6/8/19,20:00:00,8.419,25.1
6/8/19,21:00:00,8.267,25.1
6/8/19,22:00:00,8.105,25.1
6/8/19,23:00:00,7.961,25.2
6/9/19,0:00:00,7.824,25
6/9/19,1:00:00,7.688,25
6/9/19,2:00:00,7.557,25
6/9/19,3:00:00,7.451,25
6/9/19,4:00:00,7.356,24.8
6/9/19,5:00:00,7.269,24.7
6/9/19,6:00:00,7.211,24.6
6/9/19,7:00:00,7.196,24.4
6/9/19,8:00:00,7.245,24.3
6/9/19,9:00:00,7.377,24.2
6/9/19,10:00:00,7.568,24.1
6/9/19,11:00:00,7.848,24.1
6/9/19,12:00:00,8.025,24.1
6/9/19,13:00:00,8.283,24.2
6/9/19,14:00:00,8.533,24.2
6/9/19,15:00:00,8.72,24.3
6/9/19,16:00:00,8.943,24.4
6/9/19,17:00:00,9.081,24.4
6/9/19,18:00:00,9.156,24.3
6/9/19,19:00:00,9.107,24.2
6/9/19,20:00:00,9.03,24
6/9/19,21:00:00,8.925,23.7
6/9/19,22:00:00,8.65,23.4
6/9/19,23:00:00,8.381,23
6/10/19,0:00:00,8.19,22.7
6/10/19,1:00:00,7.987,22.5
6/10/19,2:00:00,7.83,22.5
6/10/19,3:00:00,7.506,22.3
6/10/19,4:00:00,7.321,22.2
6/10/19,5:00:00,7.187,22.2
6/10/19,6:00:00,7.138,22.3
6/10/19,7:00:00,7.142,22.5
6/10/19,8:00:00,7.172,22.6
6/10/19,9:00:00,7.247,22.7
6/10/19,10:00:00,7.346,22.8
6/10/19,11:00:00,7.527,23
6/10/19,12:00:00,7.678,23.1
6/10/19,13:00:00,7.895,23.3
6/10/19,14:00:00,8.103,23.4
6/10/19,15:00:00,8.237,23.5
6/10/19,16:00:00,8.373,23.6
6/10/19,17:00:00,8.435,23.5
6/10/19,18:00:00,8.429,23.4
6/10/19,19:00:00,8.349,23.2
6/10/19,20:00:00,8.269,23
6/10/19,21:00:00,8.168,22.7
6/10/19,22:00:00,8.043,22.5
6/10/19,23:00:00,7.909,22.3
6/11/19,0:00:00,7.792,22.1
6/11/19,1:00:00,7.688,22
6/11/19,2:00:00,7.597,21.9
6/11/19,3:00:00,7.518,21.8
6/11/19,4:00:00,7.438,21.6
6/11/19,5:00:00,7.387,21.5
6/11/19,6:00:00,7.358,21.3
6/11/19,7:00:00,7.345,21.1
6/11/19,8:00:00,7.363,20.9
6/11/19,9:00:00,7.399,20.6
6/11/19,10:00:00,7.456,20.4
6/11/19,11:00:00,7.568,20.4
6/11/19,12:00:00,7.723,20.6
6/11/19,13:00:00,7.836,21.1
6/11/19,14:00:00,7.991,21.1
6/11/19,15:00:00,8.107,21.1
6/11/19,16:00:00,8.186,21.3
6/11/19,17:00:00,8.226,20.5
6/11/19,18:00:00,8.188,19.6
6/11/19,19:00:00,8.191,19.4
6/11/19,20:00:00,8.239,19.7
6/11/19,21:00:00,8.271,19.6
6/11/19,22:00:00,8.278,19.5
6/11/19,23:00:00,8.425,18.9
6/12/19,0:00:00,8.416,17.9
6/12/19,1:00:00,8.375,17.2
6/12/19,2:00:00,8.266,17.2
6/12/19,3:00:00,8.147,16.8
6/12/19,4:00:00,7.988,16.5
6/12/19,5:00:00,7.838,16.5
6/12/19,6:00:00,7.718,16.8
6/12/19,7:00:00,7.474,16.8
6/12/19,8:00:00,7.427,16.9
6/12/19,9:00:00,7.363,16.9
6/12/19,10:00:00,7.335,16.8
6/12/19,11:00:00,7.369,16.6
6/12/19,12:00:00,7.455,16.5
6/12/19,13:00:00,7.546,16.6
6/12/19,14:00:00,7.643,16.7
6/12/19,15:00:00,7.668,16.8
6/12/19,16:00:00,7.74,16.8
6/12/19,17:00:00,7.785,17
6/12/19,18:00:00,7.675,17
6/12/19,19:00:00,7.667,17.1
6/12/19,20:00:00,7.653,17.4
6/12/19,21:00:00,7.604,17.6
6/12/19,22:00:00,7.497,17.8
6/12/19,23:00:00,7.37,18
6/13/19,0:00:00,7.273,18.1
6/13/19,1:00:00,7.168,18.3
6/13/19,2:00:00,7.076,18.4
6/13/19,3:00:00,6.971,18.5
6/13/19,4:00:00,6.885,18.6
6/13/19,5:00:00,6.828,18.7
6/13/19,6:00:00,6.771,18.9
6/13/19,7:00:00,6.746,19
6/13/19,8:00:00,6.742,19.1
6/13/19,9:00:00,6.765,19.1
6/13/19,10:00:00,6.828,19.1
6/13/19,11:00:00,6.949,19.1
6/13/19,12:00:00,7.088,19.1
6/13/19,13:00:00,7.369,19.2
6/13/19,14:00:00,7.708,19.3
6/13/19,15:00:00,7.885,19.5
6/13/19,16:00:00,7.978,19.7
6/13/19,17:00:00,8.043,19.8
6/13/19,18:00:00,8.031,19.8
6/13/19,19:00:00,7.981,19.8
6/13/19,20:00:00,7.882,19.8
6/13/19,21:00:00,7.794,19.8
6/13/19,22:00:00,7.678,19.8
6/13/19,23:00:00,7.567,19.8
6/14/19,0:00:00,7.441,19.8
6/14/19,1:00:00,7.284,19.9
6/14/19,2:00:00,7.154,19.9
6/14/19,3:00:00,7.009,20
6/14/19,4:00:00,6.878,20.3
6/14/19,5:00:00,6.771,20.6
6/14/19,6:00:00,6.684,20.7
6/14/19,7:00:00,6.679,20.6
6/14/19,8:00:00,6.737,20.7
6/14/19,9:00:00,6.818,20.9
6/14/19,10:00:00,7.06,21.1
6/14/19,11:00:00,7.198,21.3
6/14/19,12:00:00,7.383,21.4
6/14/19,13:00:00,7.631,21.5
6/14/19,14:00:00,7.952,21.6
6/14/19,15:00:00,8.127,21.6
6/14/19,16:00:00,8.281,21.6
6/14/19,17:00:00,8.443,21.6
6/14/19,18:00:00,8.401,21.5
6/14/19,19:00:00,8.319,21.4
6/14/19,20:00:00,8.213,21.3
6/14/19,21:00:00,8.147,21.1
6/14/19,22:00:00,8.007,21.1
6/14/19,23:00:00,7.887,21
6/15/19,0:00:00,7.812,20.9
6/15/19,1:00:00,7.742,20.9
6/15/19,2:00:00,7.605,20.9
6/15/19,3:00:00,7.516,20.9
6/15/19,4:00:00,7.49,20.9
6/15/19,5:00:00,7.439,20.9
6/15/19,6:00:00,7.383,20.9
6/15/19,7:00:00,7.333,21
6/15/19,8:00:00,7.324,21
6/15/19,9:00:00,7.404,21
6/15/19,10:00:00,7.571,21
6/15/19,11:00:00,7.805,20.9
6/15/19,12:00:00,8.06,20.9
6/15/19,13:00:00,8.308,20.9
6/15/19,14:00:00,8.528,20.9
6/15/19,15:00:00,8.718,20.9
6/15/19,16:00:00,8.753,20.8
6/15/19,17:00:00,8.686,20.6
6/15/19,18:00:00,8.55,20.4
6/15/19,19:00:00,8.406,20.2
6/15/19,20:00:00,8.248,19.9
6/15/19,21:00:00,8.108,19.6
6/15/19,22:00:00,7.999,19.2
6/15/19,23:00:00,7.89,18.7
6/16/19,0:00:00,7.814,18.3
6/16/19,1:00:00,7.797,18.1
6/16/19,2:00:00,7.78,18.1
6/16/19,3:00:00,7.73,18.4
6/16/19,4:00:00,7.622,18.3
6/16/19,5:00:00,7.514,18.2
6/16/19,6:00:00,7.467,18.1
6/16/19,7:00:00,7.474,18.3
6/16/19,8:00:00,7.478,18.3
6/16/19,9:00:00,7.516,18.3
6/16/19,10:00:00,7.608,18.4
6/16/19,11:00:00,7.766,18.3
6/16/19,12:00:00,7.936,18.3
6/16/19,13:00:00,8.105,18.1
6/16/19,14:00:00,8.226,18.1
6/16/19,15:00:00,8.353,18.2
6/16/19,16:00:00,8.488,18.1
6/16/19,17:00:00,8.47,18.1
6/16/19,18:00:00,8.54,18.2
6/16/19,19:00:00,8.547,18.1
6/16/19,20:00:00,8.491,18
6/16/19,21:00:00,8.424,18
6/16/19,22:00:00,8.259,18.1
6/16/19,23:00:00,8.097,18.1
6/17/19,0:00:00,7.938,18.1
6/17/19,1:00:00,7.911,18.2
6/17/19,2:00:00,8.007,19.7
6/17/19,3:00:00,8.048,18.6
6/17/19,4:00:00,8.101,18.4
6/17/19,5:00:00,8.206,17.9
6/17/19,6:00:00,8.336,17.3
6/17/19,7:00:00,8.407,16.9
6/17/19,8:00:00,8.408,17
6/17/19,9:00:00,8.362,17.4
6/17/19,10:00:00,8.361,17.8
6/17/19,11:00:00,8.395,18.5
6/17/19,12:00:00,8.53,18.4
6/17/19,13:00:00,8.915,17.7
6/17/19,14:00:00,9.059,17.4
6/17/19,15:00:00,9.142,17.7
6/17/19,16:00:00,9.185,18.1
6/17/19,17:00:00,9.154,18.4
6/17/19,18:00:00,9.059,18.3
6/17/19,19:00:00,8.589,18.2
6/17/19,20:00:00,8.656,18.3
6/17/19,21:00:00,8.658,18.6
6/17/19,22:00:00,8.503,18.9
6/17/19,23:00:00,8.37,19.2
6/18/19,0:00:00,8.315,19.5
6/18/19,1:00:00,8.363,20.3
6/18/19,2:00:00,8.307,19.7
6/18/19,3:00:00,8.163,19.6
6/18/19,4:00:00,8.027,19.8
6/18/19,5:00:00,7.899,20
6/18/19,6:00:00,7.781,20.2
6/18/19,7:00:00,7.713,20.3
6/18/19,8:00:00,7.661,20.5
6/18/19,9:00:00,7.612,20.6
6/18/19,10:00:00,7.613,20.7
6/18/19,11:00:00,7.636,20.5
6/18/19,12:00:00,7.704,19.3
6/18/19,13:00:00,7.876,18.4
6/18/19,14:00:00,8.034,18.1
6/18/19,15:00:00,8.131,18.1
6/18/19,16:00:00,8.186,18.4
6/18/19,17:00:00,8.234,18.8
6/18/19,18:00:00,8.22,19.1
6/18/19,19:00:00,8.101,19.4
6/18/19,20:00:00,7.983,19.7
6/18/19,21:00:00,7.817,20
6/18/19,22:00:00,7.631,20.1
6/18/19,23:00:00,7.465,20.2
6/19/19,0:00:00,7.315,20.4
6/19/19,1:00:00,7.224,20.5
6/19/19,2:00:00,7.137,20.7
6/19/19,3:00:00,7.059,20.7
6/19/19,4:00:00,6.998,20.7
6/19/19,5:00:00,6.923,20.6
6/19/19,6:00:00,6.881,20.7
6/19/19,7:00:00,6.878,20.8
6/19/19,8:00:00,6.872,20.9
6/19/19,9:00:00,6.901,21.1
6/19/19,10:00:00,6.994,21.3
6/19/19,11:00:00,7.15,21.7
6/19/19,12:00:00,7.277,21.9
6/19/19,13:00:00,7.475,21.8
6/19/19,14:00:00,7.597,22
6/19/19,15:00:00,7.681,22.1
6/19/19,16:00:00,7.654,22.3
6/19/19,17:00:00,7.676,22.4
6/19/19,18:00:00,7.702,22.6
6/19/19,19:00:00,7.683,22.7
6/19/19,20:00:00,7.648,22.8
6/19/19,21:00:00,7.588,22.9
6/19/19,22:00:00,7.51,22.9
6/19/19,23:00:00,7.419,23
6/20/19,0:00:00,7.318,23.1
6/20/19,1:00:00,7.212,23.2
6/20/19,2:00:00,7.11,23.3
6/20/19,3:00:00,7.01,23.3
6/20/19,4:00:00,6.904,23.4
6/20/19,5:00:00,6.826,23.4
6/20/19,6:00:00,6.505,23.4
6/20/19,7:00:00,6.553,23.6
6/20/19,8:00:00,6.62,23.7
6/20/19,9:00:00,6.809,23.7
6/20/19,10:00:00,7.099,23.8
6/20/19,11:00:00,7.48,23.9
6/20/19,12:00:00,7.925,23.9
6/20/19,13:00:00,8.44,24
6/20/19,14:00:00,8.934,24
6/20/19,15:00:00,9.363,23.9
6/20/19,16:00:00,9.66,23.7
6/20/19,17:00:00,9.873,23.5
6/20/19,18:00:00,9.925,23.2
6/20/19,19:00:00,9.885,22.7
6/20/19,20:00:00,9.761,22
6/20/19,21:00:00,9.588,21.3
6/20/19,22:00:00,9.344,20.5
6/20/19,23:00:00,9.09,20
6/21/19,0:00:00,8.849,19.6
6/21/19,1:00:00,8.617,19.4
6/21/19,2:00:00,8.382,19.3
6/21/19,3:00:00,7.982,19.3
6/21/19,4:00:00,7.779,19.4
6/21/19,5:00:00,7.733,19.6
6/21/19,6:00:00,7.664,19.9
6/21/19,7:00:00,7.58,20.1
6/21/19,8:00:00,7.562,20.3
6/21/19,9:00:00,7.629,20.6
6/21/19,10:00:00,7.819,20.8
6/21/19,11:00:00,8.149,21.1
6/21/19,12:00:00,8.607,21.3
6/21/19,13:00:00,9.14,21.5
6/21/19,14:00:00,9.603,21.6
6/21/19,15:00:00,10.077,21.7
6/21/19,16:00:00,10.414,21.6
6/21/19,17:00:00,10.16,21.3
6/21/19,18:00:00,10.098,21
6/21/19,19:00:00,10.182,20.6
6/21/19,20:00:00,10.026,20.2
6/21/19,21:00:00,9.8,19.7
6/21/19,22:00:00,9.402,19.2
6/21/19,23:00:00,9.089,18.9
6/22/19,0:00:00,8.759,18.7
6/22/19,1:00:00,8.498,18.6
6/22/19,2:00:00,8.332,18.7
6/22/19,3:00:00,8.257,18.8
6/22/19,4:00:00,8.184,19
6/22/19,5:00:00,8.159,19.2
6/22/19,6:00:00,8.151,19.4
6/22/19,7:00:00,8.154,19.6
6/22/19,8:00:00,8.143,19.8
6/22/19,9:00:00,8.167,20
6/22/19,10:00:00,8.311,20.2
6/22/19,11:00:00,8.435,20.3
6/22/19,12:00:00,8.504,20.5
6/22/19,13:00:00,8.609,20.7
6/22/19,14:00:00,8.765,20.9
6/22/19,15:00:00,8.901,21
6/22/19,16:00:00,8.935,21.2
6/22/19,17:00:00,8.882,21.2
6/22/19,18:00:00,8.832,21.3
6/22/19,19:00:00,8.768,21.3
6/22/19,20:00:00,8.645,21.2
6/22/19,21:00:00,8.488,21.1
6/22/19,22:00:00,8.335,21.1
6/22/19,23:00:00,8.173,21.1
6/23/19,0:00:00,8.016,21
6/23/19,1:00:00,7.863,20.9
6/23/19,2:00:00,7.693,20.7
6/23/19,3:00:00,7.569,20.5
6/23/19,4:00:00,7.467,20.1
6/23/19,5:00:00,7.428,19.7
6/23/19,6:00:00,7.423,19.4
6/23/19,7:00:00,7.447,19.4
6/23/19,8:00:00,7.53,19.4
6/23/19,9:00:00,7.69,19.9
6/23/19,10:00:00,7.842,20.2
6/23/19,11:00:00,8.055,20.3
6/23/19,12:00:00,8.233,20.3
6/23/19,13:00:00,8.432,20.4
6/23/19,14:00:00,8.558,20.4
6/23/19,15:00:00,8.648,20.5
6/23/19,16:00:00,8.701,20.6
6/23/19,17:00:00,8.856,20.6
6/23/19,18:00:00,8.952,20.7
6/23/19,19:00:00,8.961,20.7
6/23/19,20:00:00,8.76,20.7
6/23/19,21:00:00,8.634,20.7
6/23/19,22:00:00,8.501,20.7
6/23/19,23:00:00,8.309,20.7
6/24/19,0:00:00,8.156,20.7
6/24/19,1:00:00,8.005,20.7
6/24/19,2:00:00,7.874,20.8
6/24/19,3:00:00,7.768,20.8
6/24/19,4:00:00,7.678,20.9
6/24/19,5:00:00,7.586,21.1
6/24/19,6:00:00,7.538,21.2
6/24/19,7:00:00,7.543,21.4
6/24/19,8:00:00,7.553,21.6
6/24/19,9:00:00,7.609,21.7
6/24/19,10:00:00,7.891,21.8
6/24/19,11:00:00,8.052,22
6/24/19,12:00:00,8.382,22.1
6/24/19,13:00:00,8.687,22.2
6/24/19,14:00:00,9.027,22.3
6/24/19,15:00:00,9.451,22.4
6/24/19,16:00:00,9.769,22.3
6/24/19,17:00:00,9.864,22.1
6/24/19,18:00:00,9.726,21.8
6/24/19,19:00:00,9.548,21.5
6/24/19,20:00:00,9.27,21.2
6/24/19,21:00:00,9.088,21
6/24/19,22:00:00,8.879,20.7
6/24/19,23:00:00,8.701,20.5
6/25/19,0:00:00,8.539,20.3
6/25/19,1:00:00,8.383,20.2
6/25/19,2:00:00,8.226,20.2
6/25/19,3:00:00,8.078,20.3
6/25/19,4:00:00,7.938,20.3
6/25/19,5:00:00,7.803,20.4
6/25/19,6:00:00,7.684,20.6
6/25/19,7:00:00,7.587,20.7
6/25/19,8:00:00,7.572,20.9
6/25/19,9:00:00,7.684,21.1
6/25/19,10:00:00,7.837,21.2
6/25/19,11:00:00,8.448,0.4
6/25/19,12:00:00,8.736,21.7
6/25/19,13:00:00,9.322,21.8
6/25/19,14:00:00,9.906,21.9
6/25/19,15:00:00,10.39,21.9
6/25/19,16:00:00,10.724,21.9
6/25/19,17:00:00,10.935,21.7
6/25/19,18:00:00,10.954,21.2
6/25/19,19:00:00,10.878,20.7
6/25/19,20:00:00,10.727,19.9
6/25/19,21:00:00,10.505,19
6/25/19,22:00:00,10.191,18.4
6/25/19,23:00:00,9.949,17.9
6/26/19,0:00:00,9.659,17.6
6/26/19,1:00:00,9.4,17.3
6/26/19,2:00:00,9.167,17.3
6/26/19,3:00:00,8.938,17.3
6/26/19,4:00:00,8.726,17.6
6/26/19,5:00:00,8.546,18
6/26/19,6:00:00,8.394,18.1
6/26/19,7:00:00,8.305,18.3
6/26/19,8:00:00,8.287,18.6
6/26/19,9:00:00,8.388,18.4
6/26/19,10:00:00,8.543,19
6/26/19,11:00:00,8.831,19.1
6/26/19,12:00:00,9.294,19
6/26/19,13:00:00,9.853,18.9
6/26/19,14:00:00,10.411,18.9
6/26/19,15:00:00,10.901,18.9
6/26/19,16:00:00,11.242,18.8
6/26/19,17:00:00,11.408,18.2
6/26/19,18:00:00,11.355,17.7
6/26/19,19:00:00,11.249,17.1
6/26/19,20:00:00,11.083,16.6
6/26/19,21:00:00,10.862,16.3
6/26/19,22:00:00,10.569,15.6
6/26/19,23:00:00,10.279,15.3
6/27/19,0:00:00,9.967,15.2
6/27/19,1:00:00,9.623,15.2
6/27/19,2:00:00,9.412,15.3
6/27/19,3:00:00,9.254,15.4
6/27/19,4:00:00,9.2,15.6
6/27/19,5:00:00,9.123,15.6
6/27/19,6:00:00,9.079,15.7
6/27/19,7:00:00,9.05,15.7
6/27/19,8:00:00,9.048,15.8
6/27/19,9:00:00,9.036,15.8
6/27/19,10:00:00,9.219,15.8
6/27/19,11:00:00,9.518,15.7
6/27/19,12:00:00,9.941,15.7
6/27/19,13:00:00,10.399,15.6
6/27/19,14:00:00,10.767,15.6
6/27/19,15:00:00,11.06,15.5
6/27/19,16:00:00,11.217,15.4
6/27/19,17:00:00,11.236,15.1
6/27/19,18:00:00,11.11,14.9
6/27/19,19:00:00,10.9,14.6
6/27/19,20:00:00,10.447,14.3
6/27/19,21:00:00,10.25,14.1
6/27/19,22:00:00,10.021,14
6/27/19,23:00:00,9.764,13.9
6/28/19,0:00:00,9.503,13.9
6/28/19,1:00:00,9.261,14
6/28/19,2:00:00,9.035,14.1
6/28/19,3:00:00,8.816,14.3
6/28/19,4:00:00,8.64,14.5
6/28/19,5:00:00,8.482,14.7
6/28/19,6:00:00,8.321,14.9
6/28/19,7:00:00,8.187,15.1
6/28/19,8:00:00,8.149,15.3
6/28/19,9:00:00,8.21,15.6
6/28/19,10:00:00,8.385,15.8
6/28/19,11:00:00,8.702,16
6/28/19,12:00:00,9.169,16.2
6/28/19,13:00:00,9.756,16.3
6/28/19,14:00:00,10.303,16.4
6/28/19,15:00:00,10.74,16.4
6/28/19,16:00:00,11.051,16.4
6/28/19,17:00:00,11.156,16.2
6/28/19,18:00:00,11.09,16
6/28/19,19:00:00,10.916,15.6
6/28/19,20:00:00,10.678,15.3
6/28/19,21:00:00,10.421,15
6/28/19,22:00:00,10.159,14.8
6/28/19,23:00:00,9.911,14.6
6/29/19,0:00:00,9.664,14.5
6/29/19,1:00:00,9.425,14.6
6/29/19,2:00:00,9.249,14.8
6/29/19,3:00:00,9.105,14.8
6/29/19,4:00:00,8.888,15
6/29/19,5:00:00,8.835,15.1
6/29/19,6:00:00,8.792,15.3
6/29/19,7:00:00,8.772,15.5
6/29/19,8:00:00,8.773,15.6
6/29/19,9:00:00,8.844,15.7
6/29/19,10:00:00,9.056,16.6
6/29/19,11:00:00,9.339,15.8
6/29/19,12:00:00,9.788,15.8
6/29/19,13:00:00,10.31,15.7
6/29/19,14:00:00,10.86,15.6
6/29/19,15:00:00,11.286,15.4
6/29/19,16:00:00,11.619,15.1
6/29/19,17:00:00,11.787,14.8
6/29/19,18:00:00,11.778,14.4
6/29/19,19:00:00,11.752,13.9
6/29/19,20:00:00,11.517,13.5
6/29/19,21:00:00,11.253,13.3
6/29/19,22:00:00,10.968,13.2
6/29/19,23:00:00,10.658,13.1
6/30/19,0:00:00,10.409,13.1
6/30/19,1:00:00,10.133,13.1
6/30/19,2:00:00,9.835,13.2
6/30/19,3:00:00,9.579,13.3
6/30/19,4:00:00,9.408,13.4
6/30/19,5:00:00,9.251,13.6
6/30/19,6:00:00,9.14,13.7
6/30/19,7:00:00,9.056,13.9
6/30/19,8:00:00,9.005,14.1
6/30/19,9:00:00,9.022,14.2
6/30/19,10:00:00,9.088,14.4
6/30/19,11:00:00,9.196,14.5
6/30/19,12:00:00,9.442,14.6
6/30/19,13:00:00,9.764,14.8
6/30/19,14:00:00,10.128,14.8
6/30/19,15:00:00,10.471,14.9
6/30/19,16:00:00,10.748,14.8
6/30/19,17:00:00,10.939,14.7
6/30/19,18:00:00,10.992,14.5
6/30/19,19:00:00,10.938,14.2
6/30/19,20:00:00,10.844,14
6/30/19,21:00:00,10.655,13.7
6/30/19,22:00:00,10.407,13.5
6/30/19,23:00:00,10.164,13.3
7/1/19,0:00:00,9.904,13.3
7/1/19,1:00:00,9.66,13.3
7/1/19,2:00:00,9.428,13.5
7/1/19,3:00:00,9.148,13.6
7/1/19,4:00:00,9.05,13.8
7/1/19,5:00:00,8.968,14
7/1/19,6:00:00,8.887,14.2
7/1/19,7:00:00,8.822,14.4
