,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay,Discharge.2018@Berners Bay
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
07/25/2019 23:15:00,8.382719816026,,0,1
07/25/2019 23:30:00,8.37200223973492,,0,1
07/25/2019 23:45:00,8.4149130196456,,0,1
07/26/2019 00:00:00,8.37200223973492,,0,1
07/26/2019 00:15:00,8.40417520611943,,0,1
07/26/2019 00:30:00,8.4471669324865,,0,1
07/26/2019 00:45:00,8.5010583531683,,0,1
07/26/2019 01:00:00,8.55511838306933,,0,1
07/26/2019 01:15:00,8.54429288917411,,0,1
07/26/2019 01:30:00,8.66374420210825,,0,1
07/26/2019 01:45:00,8.66374420210825,,0,1
07/26/2019 02:00:00,8.69646342927199,,0,1
07/26/2019 02:15:00,8.72924333366208,,0,1
07/26/2019 02:30:00,8.77304425332665,,0,1
07/26/2019 02:45:00,8.71830995717719,,0,1
07/26/2019 03:00:00,8.72924333366208,,0,1
07/26/2019 03:15:00,8.64196509537821,,0,1
07/26/2019 03:30:00,8.66374420210825,,0,1
07/26/2019 03:45:00,8.64196509537821,,0,1
07/26/2019 04:00:00,8.59848779412184,,0,1
07/26/2019 04:15:00,8.59848779412184,,0,1
07/26/2019 04:30:00,8.57678960177444,,0,1
07/26/2019 04:45:00,8.55511838306933,,0,1
07/26/2019 05:00:00,8.57678960177444,,0,1
07/26/2019 05:15:00,8.58763532631111,,0,1
07/26/2019 05:30:00,8.55511838306933,,0,1
07/26/2019 05:45:00,8.45793172706166,,0,1
07/26/2019 06:00:00,8.4471669324865,,0,1
07/26/2019 06:15:00,8.49026657974558,,0,1
07/26/2019 06:30:00,8.43640888296693,,0,1
07/26/2019 06:45:00,8.43640888296693,,0,1
07/26/2019 07:00:00,8.39344413820022,,0,1
07/26/2019 07:15:00,8.37200223973492,,0,1
07/26/2019 07:30:00,8.37200223973492,,0,1
07/26/2019 07:45:00,8.3185155513682,,0,1
07/26/2019 08:00:00,8.33988998754335,,0,1
07/26/2019 08:15:00,8.30783845328222,,0,1
07/26/2019 08:30:00,8.3185155513682,,0,1
07/26/2019 08:45:00,8.33988998754335,,0,1
07/26/2019 09:00:00,8.29716810204903,,0,1
07/26/2019 09:15:00,8.26519753085542,,0,1
07/26/2019 09:30:00,8.27584764069658,,0,1
07/26/2019 09:45:00,8.24391755353902,,0,1
07/26/2019 10:00:00,8.23328768634245,,0,1
07/26/2019 10:15:00,8.20143857227285,,0,1
07/26/2019 10:30:00,8.13792255055309,,0,1
07/26/2019 10:45:00,8.09571351593283,,0,1
07/26/2019 11:00:00,8.11680453450844,,0,1
07/26/2019 11:15:00,8.12736016791738,,0,1
07/26/2019 11:30:00,8.19083569722187,,0,1
07/26/2019 11:45:00,8.14849168227512,,0,1
07/26/2019 12:00:00,8.24391755353902,,0,1
07/26/2019 12:15:00,8.23328768634245,,0,1
07/26/2019 12:30:00,8.36129140946522,,0,1
07/26/2019 12:45:00,8.37200223973492,,0,1
07/26/2019 13:00:00,8.39344413820022,,0,1
07/26/2019 13:15:00,8.40417520611943,,0,1
07/26/2019 13:30:00,8.4687032665549,,0,1
07/26/2019 13:45:00,8.40417520611943,,0,1
07/26/2019 14:00:00,8.49026657974558,,0,1
07/26/2019 14:15:00,8.5010583531683,,0,1
07/26/2019 14:30:00,8.58763532631111,,0,1
07/26/2019 14:45:00,8.63108565583456,,0,1
07/26/2019 15:00:00,8.74018345165467,,0,1
07/26/2019 15:15:00,8.80596572370441,,0,1
07/26/2019 15:30:00,8.89405288628284,,0,1
07/26/2019 15:45:00,9.03811443526943,,0,1
07/26/2019 16:00:00,9.06037882412988,,0,1
07/26/2019 16:15:00,9.11615770000901,,0,1
07/26/2019 16:30:00,9.10498845065151,,0,1
07/26/2019 16:45:00,9.12733368619259,,0,1
07/26/2019 17:00:00,9.16090206437841,,0,1
07/26/2019 17:15:00,9.13851640907009,,0,1
07/26/2019 17:30:00,9.27323449771641,,0,1
07/26/2019 17:45:00,9.64870928931378,,0,1
07/26/2019 18:00:00,10.2079377015235,,0,1
07/26/2019 18:15:00,10.1489616056321,,0,1
07/26/2019 18:30:00,9.9613680188433,,0,1
07/26/2019 18:45:00,9.82180298123055,,0,1
07/26/2019 19:00:00,9.72929791216607,,0,1
07/26/2019 19:15:00,9.76393684303309,,0,1
07/26/2019 19:30:00,9.82180298123055,,0,1
07/26/2019 19:45:00,9.84499653890024,,0,1
07/26/2019 20:00:00,9.91473869260321,,0,1
07/26/2019 20:15:00,9.9030981801537,,0,1
07/26/2019 20:30:00,9.92638593282339,,0,1
07/26/2019 20:45:00,9.85660341059574,,0,1
07/26/2019 21:00:00,9.79863633870357,,0,1
07/26/2019 21:15:00,9.82180298123055,,0,1
07/26/2019 21:30:00,9.81021629551064,,0,1
07/26/2019 21:45:00,9.79863633870357,,0,1
07/26/2019 22:00:00,9.71776506131802,,0,1
07/26/2019 22:15:00,9.64870928931378,,0,1
07/26/2019 22:30:00,9.62574454289628,,0,1
07/26/2019 22:45:00,9.55701185078253,,0,1
07/26/2019 23:00:00,9.51132468896093,,0,1
07/26/2019 23:15:00,9.44299591627879,,0,1
07/26/2019 23:30:00,9.39757805995232,,0,1
07/26/2019 23:45:00,9.28450478562215,,0,1
07/27/2019 00:00:00,9.25071412698461,,0,1
07/27/2019 00:15:00,9.19453106924486,,0,1
07/27/2019 00:30:00,9.13851640907009,,0,1
07/27/2019 00:45:00,9.02699234740375,,0,1
07/27/2019 01:00:00,9.01587699742491,,0,1
07/27/2019 01:15:00,8.98257137613971,,0,1
07/27/2019 01:30:00,8.98257137613971,,0,1
07/27/2019 01:45:00,8.93825821958577,,0,1
07/27/2019 02:00:00,8.86096965046447,,0,1
07/27/2019 02:15:00,8.816953028469,,0,1
07/27/2019 02:30:00,8.76208391162207,,0,1
07/27/2019 02:45:00,8.69646342927199,,0,1
07/27/2019 03:00:00,8.63108565583456,,0,1
07/27/2019 03:15:00,8.62021295901982,,0,1
07/27/2019 03:30:00,8.65285127751476,,0,1
07/27/2019 03:45:00,8.54429288917411,,0,1
07/27/2019 04:00:00,8.52266213298237,,0,1
07/27/2019 04:15:00,8.52266213298237,,0,1
07/27/2019 04:30:00,8.4471669324865,,0,1
07/27/2019 04:45:00,8.4471669324865,,0,1
07/27/2019 05:00:00,8.4149130196456,,0,1
07/27/2019 05:15:00,8.36129140946522,,0,1
07/27/2019 05:30:00,8.35058732535521,,0,1
07/27/2019 05:45:00,8.39344413820022,,0,1
07/27/2019 06:00:00,8.35058732535521,,0,1
07/27/2019 06:15:00,8.30783845328222,,0,1
07/27/2019 06:30:00,8.35058732535521,,0,1
07/27/2019 06:45:00,8.30783845328222,,0,1
07/27/2019 07:00:00,8.29716810204903,,0,1
07/27/2019 07:15:00,8.28650449780749,,0,1
07/27/2019 07:30:00,8.3185155513682,,0,1
07/27/2019 07:45:00,8.29716810204903,,0,1
07/27/2019 08:00:00,8.25455416842315,,0,1
07/27/2019 08:15:00,8.23328768634245,,0,1
07/27/2019 08:30:00,8.16965019241706,,0,1
07/27/2019 08:45:00,8.18023957055663,,0,1
07/27/2019 09:00:00,8.22266456697285,,0,1
07/27/2019 09:15:00,8.19083569722187,,0,1
07/27/2019 09:30:00,8.18023957055663,,0,1
07/27/2019 09:45:00,8.15906756294318,,0,1
07/27/2019 10:00:00,8.16965019241706,,0,1
07/27/2019 10:15:00,8.14849168227512,,0,1
07/27/2019 10:30:00,8.16965019241706,,0,1
07/27/2019 10:45:00,8.13792255055309,,0,1
07/27/2019 11:00:00,8.12736016791738,,0,1
07/27/2019 11:15:00,8.14849168227512,,0,1
07/27/2019 11:30:00,8.11680453450844,,0,1
07/27/2019 11:45:00,8.15906756294318,,0,1
07/27/2019 12:00:00,8.13792255055309,,0,1
07/27/2019 12:15:00,8.14849168227512,,0,1
07/27/2019 12:30:00,8.19083569722187,,0,1
07/27/2019 12:45:00,8.14849168227512,,0,1
07/27/2019 13:00:00,8.13792255055309,,0,1
07/27/2019 13:15:00,8.11680453450844,,0,1
07/27/2019 13:30:00,8.15906756294318,,0,1
07/27/2019 13:45:00,8.11680453450844,,0,1
07/27/2019 14:00:00,8.14849168227512,,0,1
07/27/2019 14:15:00,8.18023957055663,,0,1
07/27/2019 14:30:00,8.30783845328222,,0,1
07/27/2019 14:45:00,8.64196509537821,,0,1
07/27/2019 15:00:00,9.0047683854659,,0,1
07/27/2019 15:15:00,9.02699234740375,,0,1
07/27/2019 15:30:00,8.98257137613971,,0,1
07/27/2019 15:45:00,8.93825821958577,,0,1
07/27/2019 16:00:00,9.04924326088908,,0,1
07/27/2019 16:15:00,9.34095724531094,,0,1
07/27/2019 16:30:00,9.74083749281977,,0,1
07/27/2019 16:45:00,9.84499653890024,,0,1
07/27/2019 17:00:00,9.84499653890024,,0,1
07/27/2019 17:15:00,9.97304216888184,,0,1
07/27/2019 17:30:00,10.2789309280463,,0,1
07/27/2019 17:45:00,10.50533960718,,0,1
07/27/2019 18:00:00,10.6616489400829,,0,1
07/27/2019 18:15:00,10.6978816131247,,0,1
07/27/2019 18:30:00,10.7341747624151,,0,1
07/27/2019 18:45:00,10.8069424766249,,0,1
07/27/2019 19:00:00,10.9899198675618,,0,1
07/27/2019 19:15:00,11.0144310455168,,0,1
07/27/2019 19:30:00,11.1497227244561,,0,1
07/27/2019 19:45:00,11.1991211609215,,0,1
07/27/2019 20:00:00,11.2362404925801,,0,1
07/27/2019 20:15:00,11.1867614795234,,0,1
07/27/2019 20:30:00,11.3230872614476,,0,1
07/27/2019 20:45:00,11.4352307572369,,0,1
07/27/2019 21:00:00,11.9529856296383,,0,1
07/27/2019 21:15:00,14.1783064843961,,0,1
07/27/2019 21:30:00,15.3681801389182,,0,1
07/27/2019 21:45:00,15.7314143916857,,0,1
07/27/2019 22:00:00,16.1876213786946,,0,1
07/27/2019 22:15:00,16.3957531882019,,0,1
07/27/2019 22:30:00,16.6352198060254,,0,1
07/27/2019 22:45:00,16.7857538577171,,0,1
07/27/2019 23:00:00,16.9218049006669,,0,1
07/27/2019 23:15:00,16.9521118427159,,0,1
07/27/2019 23:30:00,16.9672753191139,,0,1
07/27/2019 23:45:00,16.8159407263832,,0,1
07/28/2019 00:00:00,16.6352198060254,,0,1
07/28/2019 00:15:00,16.3212702250843,,0,1
07/28/2019 00:30:00,16.0397568027947,,0,1
07/28/2019 00:45:00,15.804562157568,,0,1
07/28/2019 01:00:00,15.5565409543246,,0,1
07/28/2019 01:15:00,15.4549756184063,,0,1
07/28/2019 01:30:00,15.2960342911698,,0,1
07/28/2019 01:45:00,15.3248725873464,,0,1
07/28/2019 02:00:00,15.3104500987038,,0,1
07/28/2019 02:15:00,15.6876058698404,,0,1
07/28/2019 02:30:00,16.0692763120746,,0,1
07/28/2019 02:45:00,16.4704029959071,,0,1
07/28/2019 03:00:00,18.17056963861,,0,1
07/28/2019 03:15:00,19.4468263368996,,0,1
07/28/2019 03:30:00,19.8871792285638,,0,1
07/28/2019 03:45:00,20.5589628912631,,0,1
07/28/2019 04:00:00,21.4953021715839,,0,1
07/28/2019 04:15:00,22.3877227684433,,0,1
07/28/2019 04:30:00,22.4843984036781,,0,1
07/28/2019 04:45:00,22.1149215396373,,0,1
07/28/2019 05:00:00,21.5584541579962,,0,1
07/28/2019 05:15:00,20.8687963139775,,0,1
07/28/2019 05:30:00,20.2207800068067,,0,1
07/28/2019 05:45:00,19.4229111045328,,0,1
07/28/2019 06:00:00,18.7146503480633,,0,1
07/28/2019 06:15:00,18.0919180699345,,0,1
07/28/2019 06:30:00,17.8926659898563,,0,1
07/28/2019 06:45:00,18.2192800530214,,0,1
07/28/2019 07:00:00,18.770095033457,,0,1
07/28/2019 07:15:00,18.8256204130865,,0,1
07/28/2019 07:30:00,18.7331229435991,,0,1
07/28/2019 07:45:00,18.6592863607294,,0,1
07/28/2019 08:00:00,18.770095033457,,0,1
07/28/2019 08:15:00,18.8441468043553,,0,1
07/28/2019 08:30:00,18.881226483134,,0,1
07/28/2019 08:45:00,18.6961867189786,,0,1
07/28/2019 09:00:00,18.3105220101062,,0,1
07/28/2019 09:15:00,18.0012143613755,,0,1
07/28/2019 09:30:00,17.5689591483332,,0,1
07/28/2019 09:45:00,17.1595658179534,,0,1
07/28/2019 10:00:00,16.7724167397055,,0,1
07/28/2019 10:15:00,16.3723182931227,,0,1
07/28/2019 10:30:00,16.0111623528628,,0,1
07/28/2019 10:45:00,15.6370602800738,,0,1
07/28/2019 11:00:00,15.3509622652916,,0,1
07/28/2019 11:15:00,15.0840681994865,,0,1
07/28/2019 11:30:00,14.6716576756278,,0,1
07/28/2019 11:45:00,14.4269116440035,,0,1
07/28/2019 12:00:00,14.1680821916496,,0,1
07/28/2019 12:15:00,14.0716155408651,,0,1
07/28/2019 12:30:00,14.1680821916496,,0,1
07/28/2019 12:45:00,14.1037350628879,,0,1
07/28/2019 13:00:00,13.9275235819525,,0,1
07/28/2019 13:15:00,13.6099320106188,,0,1
07/28/2019 13:30:00,13.5626041670611,,0,1
07/28/2019 13:45:00,13.6257259833198,,0,1
07/28/2019 14:00:00,13.6257259833198,,0,1
07/28/2019 14:15:00,13.6889919939023,,0,1
07/28/2019 14:30:00,13.6573409649899,,0,1
07/28/2019 14:45:00,13.5941470502303,,0,1
07/28/2019 15:00:00,13.5153574388426,,0,1
07/28/2019 15:15:00,13.5468462446157,,0,1
07/28/2019 15:30:00,13.3897627619833,,0,1
07/28/2019 15:45:00,13.4211073465688,,0,1
07/28/2019 16:00:00,13.2803406868288,,0,1
07/28/2019 16:15:00,13.2647450238596,,0,1
07/28/2019 16:30:00,13.2180121317623,,0,1
07/28/2019 16:45:00,13.1403043111678,,0,1
07/28/2019 17:00:00,13.0473525019829,,0,1
07/28/2019 17:15:00,12.9085335423768,,0,1
07/28/2019 17:30:00,12.8624229088222,,0,1
07/28/2019 17:45:00,12.770445199091,,0,1
07/28/2019 18:00:00,12.6787922636544,,0,1
07/28/2019 18:15:00,12.5267591937563,,0,1
07/28/2019 18:30:00,12.4661986362079,,0,1
07/28/2019 18:45:00,12.31542901644,,0,1
07/28/2019 19:00:00,12.2254005174189,,0,1
07/28/2019 19:15:00,12.1356970196781,,0,1
07/28/2019 19:30:00,12.0314537556458,,0,1
07/28/2019 19:45:00,11.9572651815474,,0,1
07/28/2019 20:00:00,11.9572651815474,,0,1
07/28/2019 20:15:00,11.8242947175503,,0,1
07/28/2019 20:30:00,11.6627688650922,,0,1
07/28/2019 20:45:00,11.5168758107937,,0,1
07/28/2019 21:00:00,11.6335179713837,,0,1
07/28/2019 21:15:00,11.604303217643,,0,1
07/28/2019 21:30:00,11.357437168252,,0,1
07/28/2019 21:45:00,11.213441980619,,0,1
07/28/2019 22:00:00,11.0703508246784,,0,1
07/28/2019 22:15:00,11.0275997918491,,0,1
07/28/2019 22:30:00,10.8150654983376,,0,1
07/28/2019 22:45:00,10.7025460258476,,0,1
07/28/2019 23:00:00,10.7025460258476,,0,1
07/28/2019 23:15:00,10.5906055659401,,0,1
07/28/2019 23:30:00,10.4931327114333,,0,1
07/28/2019 23:45:00,10.5348524961599,,0,1
07/29/2019 00:00:00,10.5906055659401,,0,1
07/29/2019 00:15:00,10.4931327114333,,0,1
07/29/2019 00:30:00,10.4792442161386,,0,1
07/29/2019 00:45:00,10.4653647709709,,0,1
07/29/2019 01:00:00,10.4931327114333,,0,1
07/29/2019 01:15:00,10.4514943761222,,0,1
07/29/2019 01:30:00,10.4653647709709,,0,1
07/29/2019 01:45:00,10.507030256663,,0,1
07/29/2019 02:00:00,10.4653647709709,,0,1
07/29/2019 02:15:00,10.4514943761222,,0,1
07/29/2019 02:30:00,10.4099374954138,,0,1
07/29/2019 02:45:00,10.3270681186097,,0,1
07/29/2019 03:00:00,10.272002909787,,0,1
07/29/2019 03:15:00,10.2033750932362,,0,1
07/29/2019 03:30:00,10.1213204973666,,0,1
07/29/2019 03:45:00,10.0124214661796,,0,1
07/29/2019 04:00:00,9.90410206609943,,0,1
07/29/2019 04:15:00,9.86363174780984,,0,1
07/29/2019 04:30:00,9.80979814905639,,0,1
07/29/2019 04:45:00,9.75610950553272,,0,1
07/29/2019 05:00:00,9.68920256383649,,0,1
07/29/2019 05:15:00,9.7695180761646,,0,1
07/29/2019 05:30:00,9.74270999539894,,0,1
07/29/2019 05:45:00,9.72931954596277,,0,1
07/29/2019 06:00:00,9.71593815742377,,0,1
07/29/2019 06:15:00,9.56934095994189,,0,1
07/29/2019 06:30:00,9.50306838625885,,0,1
07/29/2019 06:45:00,9.42384042239564,,0,1
07/29/2019 07:00:00,9.33182028253207,,0,1
07/29/2019 07:15:00,9.35806641935505,,0,1
07/29/2019 07:30:00,9.34493881756889,,0,1
07/29/2019 07:45:00,9.41066748991788,,0,1
07/29/2019 08:00:00,9.51630477317788,,0,1
07/29/2019 08:15:00,9.52955022420755,,0,1
07/29/2019 08:30:00,9.51630477317788,,0,1
07/29/2019 08:45:00,9.41066748991788,,0,1
07/29/2019 09:00:00,9.52955022420755,,0,1
07/29/2019 09:15:00,9.68920256383649,,0,1
07/29/2019 09:30:00,9.82324295968893,,0,1
07/29/2019 09:45:00,9.95818930595219,,0,1
07/29/2019 10:00:00,10.0124214661796,,0,1
07/29/2019 10:15:00,9.98528727180786,,0,1
07/29/2019 10:30:00,9.93112757018964,,0,1
07/29/2019 10:45:00,9.90410206609943,,0,1
07/29/2019 11:00:00,9.877112795263,,0,1
07/29/2019 11:15:00,9.86363174780984,,0,1
07/29/2019 11:30:00,9.89060290142555,,0,1
07/29/2019 11:45:00,9.80979814905639,,0,1
07/29/2019 12:00:00,9.79636239812554,,0,1
07/29/2019 12:15:00,9.66250321623685,,0,1
07/29/2019 12:30:00,9.66250321623685,,0,1
07/29/2019 12:45:00,9.59591343395315,,0,1
07/29/2019 13:00:00,9.56934095994189,,0,1
07/29/2019 13:15:00,9.5560683177913,,0,1
07/29/2019 13:30:00,9.45021348373325,,0,1
07/29/2019 13:45:00,9.3712030876867,,0,1
07/29/2019 14:00:00,9.31871081444856,,0,1
07/29/2019 14:15:00,9.26636361573374,,0,1
07/29/2019 14:30:00,9.20113364833555,,0,1
07/29/2019 14:45:00,9.1491129152211,,0,1
07/29/2019 15:00:00,9.09723729931768,,0,1
07/29/2019 15:15:00,9.09723729931768,,0,1
07/29/2019 15:30:00,9.05842582850969,,0,1
07/29/2019 15:45:00,8.96818323419634,,0,1
07/29/2019 16:00:00,9.05842582850969,,0,1
07/29/2019 16:15:00,9.00680419955462,,0,1
07/29/2019 16:30:00,8.98104781686575,,0,1
07/29/2019 16:45:00,8.91681563288133,,0,1
07/29/2019 17:00:00,8.92964392338844,,0,1
07/29/2019 17:15:00,8.91681563288133,,0,1
07/29/2019 17:30:00,9.03259687065662,,0,1
07/29/2019 17:45:00,9.11019259783282,,0,1
07/29/2019 18:00:00,9.16210449427662,,0,1
07/29/2019 18:15:00,9.35806641935505,,0,1
07/29/2019 18:30:00,9.35806641935505,,0,1
07/29/2019 18:45:00,9.34493881756889,,0,1
07/29/2019 19:00:00,9.31871081444856,,0,1
07/29/2019 19:15:00,9.31871081444856,,0,1
07/29/2019 19:30:00,9.24024442341197,,0,1
07/29/2019 19:45:00,9.27943681396063,,0,1
07/29/2019 20:00:00,9.31871081444856,,0,1
07/29/2019 20:15:00,9.74270999539894,,0,1
07/29/2019 20:30:00,9.99884984052772,,0,1
07/29/2019 20:45:00,10.272002909787,,0,1
07/29/2019 21:00:00,10.6185363931633,,0,1
07/29/2019 21:15:00,10.8715423339713,,0,1
07/29/2019 21:30:00,10.999144316666,,0,1
07/29/2019 21:45:00,11.1417833870921,,0,1
07/29/2019 22:00:00,11.444268139138,,0,1
07/29/2019 22:15:00,11.5314244552078,,0,1
07/29/2019 22:30:00,11.604303217643,,0,1
07/29/2019 22:45:00,11.4587715994704,,0,1
07/29/2019 23:00:00,11.2421687015399,,0,1
07/29/2019 23:15:00,11.1131832370907,,0,1
07/29/2019 23:30:00,10.8998350213476,,0,1
07/29/2019 23:45:00,10.8291711393848,,0,1
07/30/2019 00:00:00,10.562710933096,,0,1
07/30/2019 00:15:00,10.3546550372823,,0,1
07/30/2019 00:30:00,10.1896766911329,,0,1
07/30/2019 00:45:00,10.0531906827609,,0,1
07/30/2019 01:00:00,9.94465390921065,,0,1
07/30/2019 01:15:00,9.7695180761646,,0,1
07/30/2019 01:30:00,9.5560683177913,,0,1
07/30/2019 01:45:00,9.47662280556127,,0,1
07/30/2019 02:00:00,9.33182028253207,,0,1
07/30/2019 02:15:00,9.25329948548256,,0,1
07/30/2019 02:30:00,9.03259687065662,,0,1
07/30/2019 02:45:00,8.92964392338844,,0,1
07/30/2019 03:00:00,8.84003644197574,,0,1
07/30/2019 03:15:00,8.71279713183454,,0,1
07/30/2019 03:30:00,8.62426967937472,,0,1
07/30/2019 03:45:00,8.48605390222162,,0,1
07/30/2019 04:00:00,8.39867047772105,,0,1
07/30/2019 04:15:00,8.29934864726887,,0,1
07/30/2019 04:30:00,8.21291895177416,,0,1
07/30/2019 04:45:00,8.16373043103428,,0,1
07/30/2019 05:00:00,8.05358783492188,,0,1
07/30/2019 05:15:00,7.9684303119938,,0,1
07/30/2019 05:30:00,7.85959655323083,,0,1
07/30/2019 05:45:00,7.79945156084159,,0,1
07/30/2019 06:00:00,7.71563048556372,,0,1
07/30/2019 06:15:00,7.69176345507936,,0,1
07/30/2019 06:30:00,7.62038065247786,,0,1
07/30/2019 06:45:00,7.52571299069769,,0,1
07/30/2019 07:00:00,7.43162761680608,,0,1
07/30/2019 07:15:00,7.3148399206365,,0,1
07/30/2019 07:30:00,7.29159160267871,,0,1
07/30/2019 07:45:00,7.23363011180156,,0,1
07/30/2019 08:00:00,7.16437675792091,,0,1
07/30/2019 08:15:00,7.09545119921073,,0,1
07/30/2019 08:30:00,7.08399547862782,,0,1
07/30/2019 08:45:00,6.95858367060778,,0,1
07/30/2019 09:00:00,6.96993920045054,,0,1
07/30/2019 09:15:00,6.84552944352966,,0,1
07/30/2019 09:30:00,6.78934401739699,,0,1
07/30/2019 09:45:00,6.778134271005,,0,1
07/30/2019 10:00:00,6.78934401739699,,0,1
07/30/2019 10:15:00,6.66653808988534,,0,1
07/30/2019 10:30:00,6.66653808988534,,0,1
07/30/2019 10:45:00,6.61108183156968,,0,1
07/30/2019 11:00:00,6.62215484990827,,0,1
07/30/2019 11:15:00,6.56688093216984,,0,1
07/30/2019 11:30:00,6.55585350203313,,0,1
07/30/2019 11:45:00,6.5118349677033,,0,1
07/30/2019 12:00:00,6.4789168193751,,0,1
07/30/2019 12:15:00,6.50085313190514,,0,1
07/30/2019 12:30:00,6.50085313190514,,0,1
07/30/2019 12:45:00,6.53382599713311,,0,1
07/30/2019 13:00:00,6.55585350203313,,0,1
07/30/2019 13:15:00,6.58896314658934,,0,1
07/30/2019 13:30:00,6.55585350203313,,0,1
07/30/2019 13:45:00,6.64432823706027,,0,1
07/30/2019 14:00:00,6.71106718476137,,0,1
07/30/2019 14:15:00,6.7669336381202,,0,1
07/30/2019 14:30:00,6.86806740010654,,0,1
07/30/2019 14:45:00,6.95858367060778,,0,1
07/30/2019 15:00:00,6.99267758820231,,0,1
07/30/2019 15:15:00,7.09545119921073,,0,1
07/30/2019 15:30:00,7.23363011180156,,0,1
07/30/2019 15:45:00,7.32647773331636,,0,1
07/30/2019 16:00:00,7.39649574661988,,0,1
07/30/2019 16:15:00,7.57297404290602,,0,1
07/30/2019 16:30:00,7.7754572136125,,0,1
07/30/2019 16:45:00,7.85959655323083,,0,1
07/30/2019 17:00:00,7.91996884370993,,0,1
07/30/2019 17:15:00,8.05358783492188,,0,1
07/30/2019 17:30:00,8.11468729263169,,0,1
07/30/2019 17:45:00,8.21291895177416,,0,1
07/30/2019 18:00:00,8.33652620965978,,0,1
07/30/2019 18:15:00,8.41112657899909,,0,1
07/30/2019 18:30:00,8.49857357334427,,0,1
07/30/2019 18:45:00,8.61165921240091,,0,1
07/30/2019 19:00:00,8.71279713183454,,0,1
07/30/2019 19:15:00,8.75087362674884,,0,1
07/30/2019 19:30:00,8.87838520357174,,0,1
07/30/2019 19:45:00,8.91681563288133,,0,1
07/30/2019 20:00:00,8.91681563288133,,0,1
07/30/2019 20:15:00,8.95532772425467,,0,1
07/30/2019 20:30:00,8.98104781686575,,0,1
07/30/2019 20:45:00,8.98104781686575,,0,1
07/30/2019 21:00:00,8.98104781686575,,0,1
07/30/2019 21:15:00,8.98104781686575,,0,1
07/30/2019 21:30:00,8.87838520357174,,0,1
07/30/2019 21:45:00,8.90399641593676,,0,1
07/30/2019 22:00:00,8.92964392338844,,0,1
07/30/2019 22:15:00,8.81451597465961,,0,1
07/30/2019 22:30:00,8.75087362674884,,0,1
07/30/2019 22:45:00,8.66215554991839,,0,1
07/30/2019 23:00:00,8.63688922476064,,0,1
07/30/2019 23:15:00,8.53618706913934,,0,1
07/30/2019 23:30:00,8.39867047772105,,0,1
07/30/2019 23:45:00,8.28697429417917,,0,1
07/31/2019 00:00:00,8.23756772614756,,0,1
07/31/2019 00:15:00,8.12693444687157,,0,1
07/31/2019 00:30:00,8.05358783492188,,0,1
07/31/2019 00:45:00,7.94418139712287,,0,1
07/31/2019 01:00:00,7.8716528283725,,0,1
07/31/2019 01:15:00,7.71563048556372,,0,1
07/31/2019 01:30:00,7.69176345507936,,0,1
07/31/2019 01:45:00,7.62038065247786,,0,1
07/31/2019 02:00:00,7.51392047269315,,0,1
07/31/2019 02:15:00,7.39649574661988,,0,1
07/31/2019 02:30:00,7.3614457833793,,0,1
07/31/2019 02:45:00,7.32647773331636,,0,1
07/31/2019 03:00:00,7.12987300100295,,0,1
07/31/2019 03:15:00,7.10691602662453,,0,1
07/31/2019 03:30:00,7.08399547862782,,0,1
07/31/2019 03:45:00,6.95858367060778,,0,1
07/31/2019 04:00:00,6.92457174006767,,0,1
07/31/2019 04:15:00,6.90194267124816,,0,1
07/31/2019 04:30:00,6.75574211898401,,0,1
07/31/2019 04:45:00,6.75574211898401,,0,1
07/31/2019 05:00:00,6.61108183156968,,0,1
07/31/2019 05:15:00,6.6332369851532,,0,1
07/31/2019 05:30:00,6.58896314658934,,0,1
07/31/2019 05:45:00,6.53382599713311,,0,1
07/31/2019 06:00:00,6.46796234313696,,0,1
07/31/2019 06:15:00,6.42423564413444,,0,1
07/31/2019 06:30:00,6.34806510199335,,0,1
07/31/2019 06:45:00,6.32638419394494,,0,1
07/31/2019 07:00:00,6.26156044376908,,0,1
07/31/2019 07:15:00,6.22927175396019,,0,1
07/31/2019 07:30:00,6.15425089401313,,0,1
07/31/2019 07:45:00,6.12223600602938,,0,1
07/31/2019 08:00:00,6.10093838883046,,0,1
07/31/2019 08:15:00,6.04785410580082,,0,1
07/31/2019 08:30:00,5.99499807687317,,0,1
07/31/2019 08:45:00,5.9844542644017,,0,1
07/31/2019 09:00:00,5.99499807687317,,0,1
07/31/2019 09:15:00,5.900432527685,,0,1
07/31/2019 09:30:00,5.91090327928778,,0,1
07/31/2019 09:45:00,5.87951842605904,,0,1
07/31/2019 10:00:00,5.85864086160461,,0,1
07/31/2019 10:15:00,5.88997090985553,,0,1
07/31/2019 10:30:00,5.81699535254187,,0,1
07/31/2019 10:45:00,5.796227412109,,0,1
07/31/2019 11:00:00,5.81699535254187,,0,1
07/31/2019 11:15:00,5.80660681426606,,0,1
07/31/2019 11:30:00,5.83779983640364,,0,1
07/31/2019 11:45:00,5.82739302667482,,0,1
07/31/2019 12:00:00,5.87951842605904,,0,1
07/31/2019 12:15:00,5.86907507655536,,0,1
07/31/2019 12:30:00,5.94237033414334,,0,1
07/31/2019 12:45:00,5.99499807687317,,0,1
